player_id,player_name,normalized_player_name,team,position,season_min,season_max,source_files,candidate_count,duplicate_name_flag,notes
00-0033393,Kenny Moore,kenny moore,IND,DB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038102,Kenny Pickett,kenny pickett,LV,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038102,Kenny Pickett,kenny pickett,PHI,QB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038102,Kenny Pickett,kenny pickett,PIT,QB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036283,Kenny Robinson,kenny robinson,PIT,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036350,Kenny Willekes,kenny willekes,PIT,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036510,Kenny Yeboah,kenny yeboah,DET,TE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036510,Kenny Yeboah,kenny yeboah,NYJ,TE,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034320,Kentavius Street,kentavius street,ATL,DL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033118,Kenyan Drake,kenyan drake,GB,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037613,Kenyon Green,kenyon green,BAL,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037613,Kenyon Green,kenyon green,HOU,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039901,Keon Coleman,keon coleman,BUF,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038985,Keondre Coburn,keondre coburn,LV,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038985,Keondre Coburn,keondre coburn,TEN,DL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040104,Keondre Jackson,keondre jackson,BAL,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040362,Keonta Jenkins,keonta jenkins,BUF,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038309,Keonte Schad,keonte schad,GB,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037667,Kerby Joseph,kerby joseph,DET,DB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0030946,Kerry Hyder,kerry hyder,HOU,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038462,Keshawn Banks,keshawn banks,ARI,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038462,Keshawn Banks,keshawn banks,GB,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040605,Ketron Jackson Jr.,ketron jackson,LV,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037519,Kevin Atkins,kevin atkins,NYG,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037231,Kevin Austin,kevin austin,JAX,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037231,Kevin Austin Jr.,kevin austin,NO,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033132,Kevin Byard,kevin byard,CHI,DB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033132,Kevin Byard,kevin byard,PHI,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036339,Kevin Dotson,kevin dotson,LAR,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039599,Kevin Foelsch,kevin foelsch,PHI,TE,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039599,Kevin Foelsch,kevin foelsch,PIT,TE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035026,Kevin Givens,kevin givens,SF,DL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037286,Kevin Harris,kevin harris,JAX,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037286,Kevin Harris,kevin harris,NE,RB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037441,Kevin Jarvis,kevin jarvis,BUF,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033524,Kevin King,kevin king,ATL,DB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040089,Kevin Knowles,kevin knowles,KC,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034193,Kevin Rader,kevin rader,NO,TE,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034193,Kevin Rader,kevin rader,TEN,TE,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035334,Kevin Strong,kevin strong,ARI,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035334,Kevin Strong,kevin strong,LAR,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034603,Kevin Toliver,kevin toliver,IND,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040141,Kevin Winston Jr.,kevin winston,TEN,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0029592,Kevin Zeitler,kevin zeitler,BAL,OL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0029592,Kevin Zeitler,kevin zeitler,DET,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0029592,Kevin Zeitler,kevin zeitler,TEN,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0032942,Kevon Seymour,kevon seymour,BAL,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0032942,Kevon Seymour,kevon seymour,WAS,DB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040606,Key'Shawn Smith,key shawn smith,KC,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040674,Keydrain Calligan,keydrain calligan,TEN,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040636,Keyon Martin,keyon martin,BAL,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036430,Kh.Davis,kh davis,SF,DT,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034854,KhaDarel Hodge,khadarel hodge,ATL,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036343,Khaleke Hudson,khaleke hudson,CLE,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036343,Khaleke Hudson,khaleke hudson,WAS,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035656,Khalen Saunders,khalen saunders,NO,DL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035656,Khalen Saunders,khalen saunders,NYJ,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039640,Khalid Duke,khalid duke,TEN,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036341,Khalid Kareem,khalid kareem,ATL,DL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036341,Khalid Kareem,khalid kareem,CHI,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036430,Khalil Davis,khalil davis,HOU,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036430,Khalil Davis,khalil davis,SF,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036124,Khalil Dorsey,khalil dorsey,DET,DB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036906,Khalil Herbert,khalil herbert,CHI,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036906,Khalil Herbert,khalil herbert,CIN,RB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036906,Khalil Herbert,khalil herbert,NYJ,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0031040,Khalil Mack,khalil mack,LAC,DL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0031040,Khalil Mack,khalil mack,LAC,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037261,Khalil Shakir,khalil shakir,BUF,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035099,Khari Blasingame,khari blasingame,CHI,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035099,Khari Blasingame,khari blasingame,PHI,RB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039401,Khristian Boyd,khristian boyd,NO,DL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036909,Khyiris Tonga,khyiris tonga,ARI,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036909,Khyiris Tonga,khyiris tonga,MIN,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036909,Khyiris Tonga,khyiris tonga,NE,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039856,Khyree Jackson,khyree jackson,MIN,DB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036839,Ki.Smith,ki smith,MIA,OT,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038729,Kilian Zierer,kilian zierer,HOU,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038729,Kilian Zierer,kilian zierer,JAX,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039391,Kimani Vidal,kimani vidal,LAC,RB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036307,Kindle Vildor,kindle vildor,DET,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036307,Kindle Vildor,kindle vildor,TB,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039442,Kingsley Eguakun,kingsley eguakun,CLE,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039442,Kingsley Eguakun,kingsley eguakun,DET,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037083,Kingsley Enagbare,kingsley enagbare,GB,DL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037083,Kingsley Enagbare,kingsley enagbare,GB,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037431,Kingsley Jonathan,kingsley jonathan,BUF,DL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037431,Kingsley Jonathan,kingsley jonathan,NYJ,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039844,Kingsley Suamataia,kingsley suamataia,KC,OL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036839,Kion Smith,kion smith,MIA,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036688,Kiondre Thomas,kiondre thomas,GB,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036688,Kiondre Thomas,kiondre thomas,PIT,DB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039822,Kiran Amegadjie,kiran amegadjie,CHI,OL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0029604,Kirk Cousins,kirk cousins,ATL,QB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0029604,Kirk Cousins,kirk cousins,MIN,QB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035844,Kirk Merritt,kirk merritt,NO,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040616,Kisean Johnson,kisean johnson,GB,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040230,Kitan Crawford,kitan crawford,ARI,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039818,Kitan Oladapo,kitan oladapo,GB,DB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036412,KJ Hamler,kj hamler,BUF,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038581,KJ Henry,kj henry,CLE,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038581,KJ Henry,kj henry,PHI,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037311,Ko Kieft,ko kieft,TB,TE,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040285,Kobe Hudson,kobe hudson,CAR,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036831,Kobe Jones,kobe jones,CAR,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036831,Kobe Jones,kobe jones,NE,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040214,Kobe King,kobe king,NYJ,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039302,Kobe Lewis,kobe lewis,SEA,RB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036180,Kobe Smith,kobe smith,NYG,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040252,Kobee Minor,kobee minor,NE,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039138,Kobie Turner,kobie turner,LAR,DL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038532,Kody Case,kody case,IND,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037204,Kody Russey,kody russey,NE,OL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038194,Kohl Levao,kohl levao,NYJ,OL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034759,Kolton Miller,kolton miller,LV,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040590,Konata Mumpfield,konata mumpfield,LAR,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039860,Kool-Aid McKinstry,kool aid mckinstry,NO,DB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040243,Korie Black,korie black,NYG,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039371,Kris Abrams-Draine,kris abrams draine,DEN,DB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035150,Kris Boyd,kris boyd,HOU,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035150,Kris Boyd,kris boyd,NYJ,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039908,Kris Jenkins,kris jenkins,CIN,DL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036416,Kristian Fulton,kristian fulton,KC,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036416,Kristian Fulton,kristian fulton,LAC,DB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036416,Kristian Fulton,kristian fulton,TEN,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036157,Kristian Welch,kristian welch,BAL,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036157,Kristian Welch,kristian welch,GB,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036183,Kristian Wilkerson,kristian wilkerson,BUF,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036183,Kristian Wilkerson,kristian wilkerson,LV,WR,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040454,Kristian Williams,kristian williams,DEN,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035961,Krys Barnes,krys barnes,ARI,LB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035961,Krys Barnes,krys barnes,CAR,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039755,KT Leveston,kt leveston,CLE,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039755,KT Leveston,kt leveston,LAR,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037582,Kuony Deng,kuony deng,PIT,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037459,Kurt Hinish,kurt hinish,HOU,DL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040589,Kurtis Rourke,kurtis rourke,SF,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037420,Kwamie Lassiter,kwamie lassiter,CIN,WR,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036479,Kwity Paye,kwity paye,IND,DL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0032109,Kwon Alexander,kwon alexander,DET,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0032109,Kwon Alexander,kwon alexander,PIT,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037613,Ky.Green,ky green,HOU,G,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036097,Kyahva Tezino,kyahva tezino,PIT,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036097,Kyahva Tezino,kyahva tezino,SF,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040393,Kye Robichaux,kye robichaux,DET,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040463,Kylan Guidry,kylan guidry,LAC,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034577,Kyle Allen,kyle allen,BUF,QB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034577,Kyle Allen,kyle allen,DET,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034577,Kyle Allen,kyle allen,PIT,QB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036231,Kyle Dugger,kyle dugger,NE,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036231,Kyle Dugger,kyle dugger,PIT,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033592,Kyle Fuller,kyle fuller,BAL,OL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038038,Kyle Hamilton,kyle hamilton,BAL,DB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039624,Kyle Hergel,kyle hergel,CHI,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039624,Kyle Hergel,kyle hergel,NO,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
