player_id,player_name,team,opponent,position,market_family,current_overall_signal_score,challenger_overall_signal_score,signal_score_delta,current_signal_tier,challenger_signal_tier,tier_change,current_recommended_user_action,challenger_recommended_user_action,top_positive_driver_1,top_negative_driver_1,preview_flag,preview_notes
,A.Miller,BAL,,WR,receiving,61.81,61.81,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 67.3,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Ozigbo,DET,,RB,receiving,61.9,61.9,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 67.5,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Moore,CAR,,WR,receiving,61.9,61.9,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 67.5,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,Z.Evans,LA,,RB,receiving,62.06,62.06,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 67.9,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,G.Davis,JAX,,WR,receiving,62.33,62.33,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 68.5,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,R.Flournoy,DAL,,WR,receiving,62.36,62.36,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 68.6,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Edwards-Helaire,NO,,RB,receiving,62.39,62.39,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 68.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Reynolds,JAX,,WR,receiving,62.4,62.4,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 68.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Badie,DEN,,RB,receiving,61.41,61.41,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Cooper,BUF,,WR,receiving,61.47,61.47,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Hooper,NE,,TE,receiving,61.47,61.47,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Ferguson,DAL,,TE,receiving,61.54,61.54,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Davis,CLE,,WR,receiving,61.54,61.54,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Marshall,LV,,WR,receiving,61.61,61.61,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 66.9,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Thompson,TB,,WR,receiving,61.68,61.68,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 67.0,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Hunt,KC,,RB,receiving,71.53,71.53,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 89.5,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Ridley,TEN,,WR,receiving,71.58,71.58,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 89.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Gordon,BAL,,RB,receiving,71.61,71.61,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 89.8,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Kupp,LA,,WR,receiving,71.65,71.65,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 89.8,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Mason,SF,,RB,receiving,71.69,71.69,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 89.9,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Iosivas,CIN,,WR,receiving,71.72,71.72,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 90.0,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Eskridge,MIA,,WR,receiving,71.79,71.79,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,projection strength: 90.2,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,H.Henry,NE,,TE,receiving,60.79,60.79,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.McAllister,LV,,WR,receiving,60.82,60.82,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,B.Allen,NYJ,,RB,receiving,60.92,60.92,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,L.McCaffrey,WAS,,WR,receiving,60.92,60.92,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,R.Johnson,CHI,,RB,receiving,61.04,61.04,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Brooks,DAL,,WR,receiving,61.04,61.04,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,I.Abanikanda,NYJ,,RB,receiving,61.08,61.08,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,N.Muse,MIN,,TE,receiving,61.11,61.11,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,R.Miller,TB,,WR,receiving,61.13,61.13,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Jennings,NE,,RB,receiving,61.22,61.22,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Darden,SEA,,WR,receiving,61.33,61.33,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,G.DuBose,MIA,,WR,receiving,61.4,61.4,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Otton,TB,,TE,receiving,60.38,60.38,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Baccellia,ARI,,WR,receiving,60.39,60.39,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Blair,ATL,,WR,receiving,60.46,60.46,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Whyle,TEN,,TE,receiving,60.58,60.58,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Hardman,KC,,WR,receiving,60.65,60.65,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,B.Watson,DEN,,RB,receiving,60.68,60.68,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Smith,PHI,,WR,receiving,60.72,60.72,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,Q.Watkins,PHI,,WR,receiving,60.75,60.75,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Miller,NO,,RB,receiving,60.76,60.76,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,H.Bryant,LV,,TE,receiving,59.69,59.69,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Alexander,DET,,WR,receiving,59.82,59.82,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Barner,SEA,,TE,receiving,59.83,59.83,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Williams,WAS,,RB,receiving,59.87,59.87,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Franklin,DEN,,WR,receiving,60.03,60.03,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Jackson,NO,,WR,receiving,60.1,60.1,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Benson,ARI,,RB,receiving,60.1,60.1,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,Z.Knight,DET,,RB,receiving,60.14,60.14,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Schultz,HOU,,TE,receiving,60.17,60.17,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Gainwell,PHI,,RB,receiving,60.32,60.32,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Woods,CLE,,WR,receiving,59.22,59.22,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Palmer,TB,,WR,receiving,59.25,59.25,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Abdullah,LV,,RB,receiving,59.28,59.28,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Kibodi,CLE,,RB,receiving,59.29,59.29,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,O.Beckham,MIA,,WR,receiving,59.42,59.42,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Wright,MIA,,RB,receiving,59.43,59.43,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Mitchell,IND,,WR,receiving,59.46,59.46,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,X.Gipson,NYJ,,WR,receiving,59.49,59.49,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Hopkins,KC,,WR,receiving,59.53,59.53,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Herbert,CIN,,RB,receiving,59.61,59.61,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Robinson,GB,,RB,receiving,58.31,58.31,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Brown,KC,,WR,receiving,58.46,58.46,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Breida,NYG,,RB,receiving,58.47,58.47,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Vidal,LAC,,RB,receiving,58.71,58.71,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Jones,PHI,,WR,receiving,58.74,58.74,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,B.Sinnott,WAS,,TE,receiving,58.8,58.8,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Jackson,TEN,,WR,receiving,58.89,58.89,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,E.Saubert,SF,,TE,receiving,58.94,58.94,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Johnson,HOU,,WR,receiving,59.03,59.03,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Erickson,NE,,WR,receiving,59.1,59.1,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Jackson,NYG,,RB,receiving,59.12,59.12,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,B.Covey,PHI,,WR,receiving,59.15,59.15,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Andrews,BAL,,TE,receiving,59.17,59.17,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Pitts,ATL,,TE,receiving,57.74,57.74,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Davis-Price,PHI,,RB,rushing,57.81,57.81,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Davis-Price,PHI,,RB,receiving,57.81,57.81,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Winfree,IND,,WR,receiving,57.81,57.81,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Reiman,ARI,,TE,receiving,57.85,57.85,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Rodgers,IND,,WR,receiving,57.88,57.88,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Oliver,MIN,,TE,receiving,57.95,57.95,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,S.Tucker,TB,,RB,receiving,57.99,57.99,0.0,WATCH,WATCH,NO_TIER_CHANGE,WATCHLIST,WATCHLIST,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Dulin,IND,,WR,receiving,58.03,58.03,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Corley,NYJ,,WR,receiving,58.05,58.05,0.0,GOOD_SIGNAL,GOOD_SIGNAL,NO_TIER_CHANGE,GOOD_SIGNAL,GOOD_SIGNAL,usage foundation: 66.7,role and availability context: 35.0,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
