player_id,player_name,team,opponent,position,spread_line,total_line,team_implied_total,favorite_status,spread_bucket,game_total_bucket,pass_volume_environment,rush_volume_environment,opp_receiving_fit_score,opp_rushing_fit_score,opp_passing_fit_score,defense_fit_reliability,defense_fit_sample_games,recent_form_reliability,game_environment_reliability,context_data_quality,context_notes
,J.Allen,BUF,KC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Vele,DEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,X.Smith,LA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Hollins,BUF,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Hudson,CIN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Harris,NE,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0037834,B.Purdy,SF,DET,QB,,,,,,,,,,76.1,100.0,HIGH,38.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Taylor,NYJ,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Em.Wilson,GB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Claypool,MIA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Woods,HOU,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Wilson,PIT,BAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Morgan,CIN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Tipton,NO,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Z.White,LV,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Johnson,NYG,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Remigio,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Mitchell,BAL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Goedert,PHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Pringle,WAS,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Strange,JAX,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Fehoko,LAC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Scott,PHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Chisena,CAR,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0039732,B.Nix,DEN,BUF,QB,,,,,,,,,,67.3,31.25,HIGH,39.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.McKenzie,IND,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Boykin,PIT,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Grandy,CIN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Sermon,IND,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Jones,JAX,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Dotson,LAC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,X.Hutchinson,HOU,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Thomas,WAS,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Turpin,DAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Shepard,TB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Ahmed,MIA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Williams,ARI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Jackson,CIN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Sanders,CAR,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Waller,NYG,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Flacco,IND,JAX,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.McKinnon,KC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,W.Dissly,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Miller,PIT,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Evans,CIN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Kraft,GB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Heath,GB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Cooks,JAX,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Guerendo,SF,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Slayton,NYG,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Vaughn,DAL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Smith-Schuster,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Humphrey,DEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Ju.Watson,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Spiller,LAC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Reynolds,JAX,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Edwards-Helaire,NO,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Flournoy,DAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Davis,JAX,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0026158,J.Flacco,IND,JAX,QB,,,,,,,,,,72.96,93.75,HIGH,34.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Z.Evans,LA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Moore,CAR,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Ozigbo,DET,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Miller,BAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Green,DET,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Rodriguez,WAS,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0029263,R.Wilson,PIT,BAL,QB,,,,,,,,,,56.6,56.25,HIGH,38.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Thompson,TB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Marshall,LV,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Davis,CLE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Ferguson,DAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Hooper,NE,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Cooper,BUF,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Badie,DEN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.DuBose,MIA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Darden,SEA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0034857,J.Allen,BUF,KC,QB,,,,,,,,,,79.87,15.62,HIGH,41.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Jennings,NE,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Toure,GB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Miller,TB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Muse,MIN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Abanikanda,NYJ,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Brooks,DAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Johnson,CHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.McCaffrey,WAS,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Allen,NYJ,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.McAllister,LV,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Henry,NE,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Miller,NO,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Q.Watkins,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Purdy,SF,DET,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Smith,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Watson,DEN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Hardman,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Maye,NE,BUF,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Whyle,TEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Blair,ATL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Fields,PIT,BAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Baccellia,ARI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Otton,TB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Gainwell,PHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Tagovailoa,MIA,SF,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Schultz,HOU,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Z.Knight,DET,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Benson,ARI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Jackson,NO,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Franklin,DEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Williams,WAS,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Barner,SEA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Alexander,DET,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Bryant,LV,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Herbert,CIN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Rattler,NO,TB,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Hopkins,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,X.Gipson,NYJ,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Mitchell,IND,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Wright,MIA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,O.Beckham,MIA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Kibodi,CLE,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Abdullah,LV,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Palmer,TB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Woods,CLE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Andrews,BAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Covey,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Jackson,NYG,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Erickson,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Johnson,HOU,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Saubert,SF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Jackson,TEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Sinnott,WAS,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Jones,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Vidal,LAC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Breida,NYG,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Brown,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Robinson,GB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Dowell,TEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Dorsett,DEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Fotheringham,LV,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Carter,CHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Corley,NYJ,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Dulin,IND,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Tucker,TB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Oliver,MIN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Rodgers,IND,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Reiman,ARI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Winfree,IND,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
