player_id,player_name,team,opponent,position,market_family,overall_signal_score,signal_tier,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,recommended_user_action
,C.Rodriguez,WAS,,RB,"receiving, rushing",61.73,GOOD_SIGNAL,GOOD_SIGNAL at 61.7. Main support: projection strength: 67.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 67.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0029263,R.Wilson,PIT,BAL,QB,passing,61.69,GOOD_SIGNAL,GOOD_SIGNAL at 61.7. Main support: recent form: 98.8; data quality: 79.0. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 98.8; data quality: 79.0; projection strength: 63.0,,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,C.Thompson,TB,,WR,receiving,61.68,GOOD_SIGNAL,GOOD_SIGNAL at 61.7. Main support: projection strength: 67.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 67.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Marshall,LV,,WR,receiving,61.61,GOOD_SIGNAL,GOOD_SIGNAL at 61.6. Main support: projection strength: 66.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 66.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Davis,CLE,,WR,receiving,61.54,GOOD_SIGNAL,GOOD_SIGNAL at 61.5. Main support: projection strength: 66.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 66.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Ferguson,DAL,,TE,receiving,61.54,GOOD_SIGNAL,GOOD_SIGNAL at 61.5. Main support: projection strength: 66.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 66.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Hooper,NE,,TE,receiving,61.47,GOOD_SIGNAL,GOOD_SIGNAL at 61.5. Main support: usage foundation: 66.7; projection strength: 66.6. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 66.6; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Cooper,BUF,,WR,receiving,61.47,GOOD_SIGNAL,GOOD_SIGNAL at 61.5. Main support: usage foundation: 66.7; projection strength: 66.6. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 66.6; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Badie,DEN,,RB,"receiving, rushing",61.41,GOOD_SIGNAL,GOOD_SIGNAL at 61.4. Main support: usage foundation: 66.7; projection strength: 66.4. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 66.4; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.DuBose,MIA,,WR,receiving,61.4,GOOD_SIGNAL,GOOD_SIGNAL at 61.4. Main support: usage foundation: 66.7; projection strength: 66.4. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 66.4; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Darden,SEA,,WR,receiving,61.33,GOOD_SIGNAL,GOOD_SIGNAL at 61.3. Main support: usage foundation: 66.7; projection strength: 66.2. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 66.2; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0034857,J.Allen,BUF,KC,QB,passing,61.23,GOOD_SIGNAL,GOOD_SIGNAL at 61.2. Main support: recent form: 99.7; opponent defense fit: 96.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 99.7; opponent defense fit: 96.3; data quality: 79.0,,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,T.Jennings,NE,,RB,"receiving, rushing",61.22,GOOD_SIGNAL,GOOD_SIGNAL at 61.2. Main support: usage foundation: 66.7; projection strength: 66.0. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 66.0; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Toure,GB,,WR,receiving,61.18,GOOD_SIGNAL,GOOD_SIGNAL at 61.2. Main support: usage foundation: 66.7; projection strength: 65.9. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 65.9; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Miller,TB,,WR,receiving,61.13,GOOD_SIGNAL,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; projection strength: 65.8. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 65.8; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,N.Muse,MIN,,TE,receiving,61.11,GOOD_SIGNAL,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; projection strength: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; projection strength: 65.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,I.Abanikanda,NYJ,,RB,"receiving, rushing",61.08,GOOD_SIGNAL,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Brooks,DAL,,WR,receiving,61.04,GOOD_SIGNAL,GOOD_SIGNAL at 61.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.6,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Johnson,CHI,,RB,"receiving, rushing",61.04,GOOD_SIGNAL,GOOD_SIGNAL at 61.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.6,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,L.McCaffrey,WAS,,WR,receiving,60.92,GOOD_SIGNAL,GOOD_SIGNAL at 60.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Allen,NYJ,,RB,"receiving, rushing",60.92,GOOD_SIGNAL,GOOD_SIGNAL at 60.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.McAllister,LV,,WR,receiving,60.82,GOOD_SIGNAL,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.1,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,H.Henry,NE,,TE,receiving,60.79,GOOD_SIGNAL,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 65.0,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Miller,NO,,RB,"receiving, rushing",60.76,GOOD_SIGNAL,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Q.Watkins,PHI,,WR,receiving,60.75,GOOD_SIGNAL,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Purdy,SF,DET,QB,"rushing, passing",60.73,GOOD_SIGNAL,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Smith,PHI,,WR,receiving,60.72,GOOD_SIGNAL,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.8,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Watson,DEN,,RB,"receiving, rushing",60.68,GOOD_SIGNAL,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.8,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Hardman,KC,,WR,receiving,60.65,GOOD_SIGNAL,GOOD_SIGNAL at 60.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Maye,NE,BUF,QB,rushing,60.59,GOOD_SIGNAL,GOOD_SIGNAL at 60.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.5,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Whyle,TEN,,TE,receiving,60.58,GOOD_SIGNAL,GOOD_SIGNAL at 60.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.5,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Blair,ATL,,WR,receiving,60.46,GOOD_SIGNAL,GOOD_SIGNAL at 60.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Fields,PIT,BAL,QB,"rushing, passing",60.43,GOOD_SIGNAL,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.2,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Baccellia,ARI,,WR,receiving,60.39,GOOD_SIGNAL,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.1,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Otton,TB,,TE,receiving,60.38,GOOD_SIGNAL,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 64.1,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Gainwell,PHI,,RB,"receiving, rushing",60.32,GOOD_SIGNAL,GOOD_SIGNAL at 60.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Tagovailoa,MIA,SF,QB,"rushing, passing",60.19,GOOD_SIGNAL,GOOD_SIGNAL at 60.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.6,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Schultz,HOU,,TE,receiving,60.17,GOOD_SIGNAL,GOOD_SIGNAL at 60.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.6,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Z.Knight,DET,,RB,"receiving, rushing",60.14,GOOD_SIGNAL,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.5,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Benson,ARI,,RB,"receiving, rushing",60.1,GOOD_SIGNAL,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.4,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Jackson,NO,,WR,receiving,60.1,GOOD_SIGNAL,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.4,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Franklin,DEN,,WR,receiving,60.03,GOOD_SIGNAL,GOOD_SIGNAL at 60.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 63.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Williams,WAS,,RB,"receiving, rushing",59.87,GOOD_SIGNAL,GOOD_SIGNAL at 59.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Barner,SEA,,TE,receiving,59.83,GOOD_SIGNAL,GOOD_SIGNAL at 59.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.8,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Alexander,DET,,WR,receiving,59.82,GOOD_SIGNAL,GOOD_SIGNAL at 59.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.8,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,H.Bryant,LV,,TE,receiving,59.69,GOOD_SIGNAL,GOOD_SIGNAL at 59.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.5,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Herbert,CIN,,RB,"receiving, rushing",59.61,GOOD_SIGNAL,GOOD_SIGNAL at 59.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Rattler,NO,TB,QB,"rushing, passing",59.54,GOOD_SIGNAL,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.2,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Hopkins,KC,,WR,receiving,59.53,GOOD_SIGNAL,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.1,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,X.Gipson,NYJ,,WR,receiving,59.49,GOOD_SIGNAL,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.0,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Mitchell,IND,,WR,receiving,59.46,GOOD_SIGNAL,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 62.0,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Wright,MIA,,RB,"receiving, rushing",59.43,GOOD_SIGNAL,GOOD_SIGNAL at 59.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,O.Beckham,MIA,,WR,receiving,59.42,GOOD_SIGNAL,GOOD_SIGNAL at 59.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.9,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Kibodi,CLE,,RB,"receiving, rushing",59.29,GOOD_SIGNAL,GOOD_SIGNAL at 59.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.6,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Abdullah,LV,,RB,"receiving, rushing",59.28,GOOD_SIGNAL,GOOD_SIGNAL at 59.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.6,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Palmer,TB,,WR,receiving,59.25,GOOD_SIGNAL,GOOD_SIGNAL at 59.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.5,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Woods,CLE,,WR,receiving,59.22,GOOD_SIGNAL,GOOD_SIGNAL at 59.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.4,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Andrews,BAL,,TE,receiving,59.17,GOOD_SIGNAL,GOOD_SIGNAL at 59.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Covey,PHI,,WR,receiving,59.15,GOOD_SIGNAL,GOOD_SIGNAL at 59.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.2,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Jackson,NYG,,RB,"receiving, rushing",59.12,GOOD_SIGNAL,GOOD_SIGNAL at 59.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.2,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Erickson,NE,,WR,receiving,59.1,GOOD_SIGNAL,GOOD_SIGNAL at 59.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.1,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Johnson,HOU,,WR,receiving,59.03,GOOD_SIGNAL,GOOD_SIGNAL at 59.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 61.0,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,E.Saubert,SF,,TE,receiving,58.94,GOOD_SIGNAL,GOOD_SIGNAL at 58.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 60.8,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Jackson,TEN,,WR,receiving,58.89,GOOD_SIGNAL,GOOD_SIGNAL at 58.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 60.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Sinnott,WAS,,TE,receiving,58.8,GOOD_SIGNAL,GOOD_SIGNAL at 58.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 60.5,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Jones,PHI,,WR,receiving,58.74,GOOD_SIGNAL,GOOD_SIGNAL at 58.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 60.3,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Vidal,LAC,,RB,"receiving, rushing",58.71,GOOD_SIGNAL,GOOD_SIGNAL at 58.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7; projection strength: 60.2,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Breida,NYG,,RB,"receiving, rushing",58.47,GOOD_SIGNAL,GOOD_SIGNAL at 58.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Brown,KC,,WR,receiving,58.46,GOOD_SIGNAL,GOOD_SIGNAL at 58.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Robinson,GB,,RB,"receiving, rushing",58.31,GOOD_SIGNAL,GOOD_SIGNAL at 58.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Dowell,TEN,,WR,receiving,58.26,GOOD_SIGNAL,GOOD_SIGNAL at 58.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Dorsett,DEN,,WR,receiving,58.24,GOOD_SIGNAL,GOOD_SIGNAL at 58.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Fotheringham,LV,,TE,receiving,58.19,GOOD_SIGNAL,GOOD_SIGNAL at 58.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Carter,CHI,,WR,receiving,58.12,GOOD_SIGNAL,GOOD_SIGNAL at 58.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Corley,NYJ,,WR,receiving,58.05,GOOD_SIGNAL,GOOD_SIGNAL at 58.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Dulin,IND,,WR,receiving,58.03,GOOD_SIGNAL,GOOD_SIGNAL at 58.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Tucker,TB,,RB,"receiving, rushing",57.99,WATCH,WATCH at 58.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,,role and availability context: 35.0; missing signal count: 5; blocked context: nan,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
