player_id,player_name,team,opponent,position,market_family,receptions_projection,receiving_yards_projection,rushing_yards_projection,carries_projection,pass_attempts_projection,completions_projection,passing_yards_projection,overall_signal_score,signal_tier,recommended_user_action,projection_score,usage_foundation_score,recent_form_score,opponent_fit_score,game_script_score,role_availability_score,volatility_score,data_quality_score,signal_explanation,top_positive_driver_1,top_negative_driver_1
,J.Ferguson,DAL,,TE,receiving,2.128897832430176,19.484362201539,,,,,,61.54,GOOD_SIGNAL,GOOD_SIGNAL,66.72,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.5. Main support: projection strength: 66.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 66.7,role and availability context: 35.0
,A.Hooper,NE,,TE,receiving,2.121335346238391,21.026664261069044,,,,,,61.47,GOOD_SIGNAL,GOOD_SIGNAL,66.56,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.5. Main support: usage foundation: 66.7; projection strength: 66.6. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Cooper,BUF,,WR,receiving,1.9611567395458007,23.900049897719104,,,,,,61.47,GOOD_SIGNAL,GOOD_SIGNAL,66.56,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.5. Main support: usage foundation: 66.7; projection strength: 66.6. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Badie,DEN,,RB,receiving,0.988648924923892,,24.721280935856765,2.954265228418224,,,,61.41,GOOD_SIGNAL,GOOD_SIGNAL,66.42,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.4. Main support: usage foundation: 66.7; projection strength: 66.4. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Badie,DEN,,RB,rushing,0.988648924923892,,24.721280935856765,2.954265228418224,,,,61.41,GOOD_SIGNAL,GOOD_SIGNAL,66.42,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.4. Main support: usage foundation: 66.7; projection strength: 66.4. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,G.DuBose,MIA,,WR,receiving,2.120998743015185,16.76810219229791,,,,,,61.4,GOOD_SIGNAL,GOOD_SIGNAL,66.41,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.4. Main support: usage foundation: 66.7; projection strength: 66.4. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Darden,SEA,,WR,receiving,2.1107940519000614,17.366375192918166,,,,,,61.33,GOOD_SIGNAL,GOOD_SIGNAL,66.25,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.3. Main support: usage foundation: 66.7; projection strength: 66.2. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
00-0034857,J.Allen,BUF,KC,QB,passing,,,,,,,130.92414844249402,61.23,GOOD_SIGNAL,GOOD_SIGNAL,51.85,33.33,99.74,96.3,,35,55,79.0,GOOD_SIGNAL at 61.2. Main support: recent form: 99.7; opponent defense fit: 96.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 99.7,usage foundation: 33.3
,T.Jennings,NE,,RB,receiving,0.2614073388448888,,22.59004653028277,3.11069679606735,,,,61.22,GOOD_SIGNAL,GOOD_SIGNAL,65.98,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.2. Main support: usage foundation: 66.7; projection strength: 66.0. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Jennings,NE,,RB,rushing,0.2614073388448888,,22.59004653028277,3.11069679606735,,,,61.22,GOOD_SIGNAL,GOOD_SIGNAL,65.98,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.2. Main support: usage foundation: 66.7; projection strength: 66.0. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,S.Toure,GB,,WR,receiving,2.043770056847033,23.576276851754933,,,,,,61.18,GOOD_SIGNAL,GOOD_SIGNAL,65.9,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.2. Main support: usage foundation: 66.7; projection strength: 65.9. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,R.Miller,TB,,WR,receiving,2.099619420164783,22.831167934419945,,,,,,61.13,GOOD_SIGNAL,GOOD_SIGNAL,65.78,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; projection strength: 65.8. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,N.Muse,MIN,,TE,receiving,1.9353467823182549,23.22809196983096,,,,,,61.11,GOOD_SIGNAL,GOOD_SIGNAL,65.74,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; projection strength: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,I.Abanikanda,NYJ,,RB,receiving,1.1566351660052765,9.71085498999499,24.41441304424689,2.764301870983532,,,,61.08,GOOD_SIGNAL,GOOD_SIGNAL,65.67,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,I.Abanikanda,NYJ,,RB,rushing,1.1566351660052765,9.71085498999499,24.41441304424689,2.764301870983532,,,,61.08,GOOD_SIGNAL,GOOD_SIGNAL,65.67,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Brooks,DAL,,WR,receiving,1.764753675575231,23.21840871051776,,,,,,61.04,GOOD_SIGNAL,GOOD_SIGNAL,65.57,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,R.Johnson,CHI,,RB,receiving,1.1954956637884693,9.543487071643735,19.47158318330759,3.0970720170077373,,,,61.04,GOOD_SIGNAL,GOOD_SIGNAL,65.57,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,R.Johnson,CHI,,RB,rushing,1.1954956637884693,9.543487071643735,19.47158318330759,3.0970720170077373,,,,61.04,GOOD_SIGNAL,GOOD_SIGNAL,65.57,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 61.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,L.McCaffrey,WAS,,WR,receiving,2.0975257373011886,21.06622114249195,,,,,,60.92,GOOD_SIGNAL,GOOD_SIGNAL,65.31,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Allen,NYJ,,RB,receiving,1.012372564096109,9.143966667611435,24.366260082823874,2.70498729060565,,,,60.92,GOOD_SIGNAL,GOOD_SIGNAL,65.3,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Allen,NYJ,,RB,rushing,1.012372564096109,9.143966667611435,24.366260082823874,2.70498729060565,,,,60.92,GOOD_SIGNAL,GOOD_SIGNAL,65.3,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.McAllister,LV,,WR,receiving,1.9050527874115128,23.019839286098748,,,,,,60.82,GOOD_SIGNAL,GOOD_SIGNAL,65.08,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,H.Henry,NE,,TE,receiving,2.0964469876850265,20.440334562113907,,,,,,60.79,GOOD_SIGNAL,GOOD_SIGNAL,65.0,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Miller,NO,,RB,receiving,0.9548752048218488,8.519303019516101,24.34244547733451,2.446318509181014,,,,60.76,GOOD_SIGNAL,GOOD_SIGNAL,64.93,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Miller,NO,,RB,rushing,0.9548752048218488,8.519303019516101,24.34244547733451,2.446318509181014,,,,60.76,GOOD_SIGNAL,GOOD_SIGNAL,64.93,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,Q.Watkins,PHI,,WR,receiving,2.033248041338833,22.989397924531023,,,,,,60.75,GOOD_SIGNAL,GOOD_SIGNAL,64.92,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Purdy,SF,DET,QB,rushing,,,19.398240046640435,1.3986295214092797,14.847993243551516,10.977394403845588,,60.73,GOOD_SIGNAL,GOOD_SIGNAL,64.86,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Purdy,SF,DET,QB,passing,,,19.398240046640435,1.3986295214092797,14.847993243551516,10.977394403845588,,60.73,GOOD_SIGNAL,GOOD_SIGNAL,64.86,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Smith,PHI,,WR,receiving,2.0872129356674707,16.980545368604844,,,,,,60.72,GOOD_SIGNAL,GOOD_SIGNAL,64.84,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Watson,DEN,,RB,receiving,0.8595959050311229,9.933353617898035,16.22501877995557,3.053954438692908,,,,60.68,GOOD_SIGNAL,GOOD_SIGNAL,64.75,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Watson,DEN,,RB,rushing,0.8595959050311229,9.933353617898035,16.22501877995557,3.053954438692908,,,,60.68,GOOD_SIGNAL,GOOD_SIGNAL,64.75,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,M.Hardman,KC,,WR,receiving,2.0846361767926767,19.6269850361729,,,,,,60.65,GOOD_SIGNAL,GOOD_SIGNAL,64.69,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,D.Maye,NE,BUF,QB,rushing,,,24.190254360013547,1.9961709403016616,,,,60.59,GOOD_SIGNAL,GOOD_SIGNAL,64.55,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Whyle,TEN,,TE,receiving,2.08173663985594,19.34292724909445,,,,,,60.58,GOOD_SIGNAL,GOOD_SIGNAL,64.53,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,C.Blair,ATL,,WR,receiving,1.4077889477017609,22.766223370407456,,,,,,60.46,GOOD_SIGNAL,GOOD_SIGNAL,64.26,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Fields,PIT,BAL,QB,rushing,,,24.16200229737064,2.9127077909650083,10.869867110915155,,,60.43,GOOD_SIGNAL,GOOD_SIGNAL,64.18,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Fields,PIT,BAL,QB,passing,,,24.16200229737064,2.9127077909650083,10.869867110915155,,,60.43,GOOD_SIGNAL,GOOD_SIGNAL,64.18,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Baccellia,ARI,,WR,receiving,1.88062903372675,22.72471314140518,,,,,,60.39,GOOD_SIGNAL,GOOD_SIGNAL,64.1,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,C.Otton,TB,,TE,receiving,2.0669352586042007,21.00388859071267,,,,,,60.38,GOOD_SIGNAL,GOOD_SIGNAL,64.06,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Gainwell,PHI,,RB,receiving,0.8732186872185582,6.634067998563273,21.86022955063981,3.01990877111344,,,,60.32,GOOD_SIGNAL,GOOD_SIGNAL,63.93,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Gainwell,PHI,,RB,rushing,0.8732186872185582,6.634067998563273,21.86022955063981,3.01990877111344,,,,60.32,GOOD_SIGNAL,GOOD_SIGNAL,63.93,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Tagovailoa,MIA,SF,QB,rushing,,,7.31018625473594,1.1753983346591192,14.32380278730248,11.18951920621108,,60.19,GOOD_SIGNAL,GOOD_SIGNAL,63.64,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Tagovailoa,MIA,SF,QB,passing,,,7.31018625473594,1.1753983346591192,14.32380278730248,11.18951920621108,,60.19,GOOD_SIGNAL,GOOD_SIGNAL,63.64,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,D.Schultz,HOU,,TE,receiving,2.0364906990147014,20.996895208609928,,,,,,60.17,GOOD_SIGNAL,GOOD_SIGNAL,63.59,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,Z.Knight,DET,,RB,receiving,0.9689403667807636,8.56117718238902,24.049883407994784,3.017610515461036,,,,60.14,GOOD_SIGNAL,GOOD_SIGNAL,63.52,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,Z.Knight,DET,,RB,rushing,0.9689403667807636,8.56117718238902,24.049883407994784,3.017610515461036,,,,60.14,GOOD_SIGNAL,GOOD_SIGNAL,63.52,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Benson,ARI,,RB,receiving,1.0305334245186568,10.929187873812491,24.122427103419543,2.7944612196445635,,,,60.1,GOOD_SIGNAL,GOOD_SIGNAL,63.43,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Benson,ARI,,RB,rushing,1.0305334245186568,10.929187873812491,24.122427103419543,2.7944612196445635,,,,60.1,GOOD_SIGNAL,GOOD_SIGNAL,63.43,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Jackson,NO,,WR,receiving,1.8684171568843684,22.57715006905839,,,,,,60.1,GOOD_SIGNAL,GOOD_SIGNAL,63.44,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Franklin,DEN,,WR,receiving,2.034803613323694,21.99960744751613,,,,,,60.03,GOOD_SIGNAL,GOOD_SIGNAL,63.28,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 60.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Williams,WAS,,RB,receiving,0.8218938225099323,7.130922147749489,17.140862693393238,2.998359561035329,,,,59.87,GOOD_SIGNAL,GOOD_SIGNAL,62.91,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Williams,WAS,,RB,rushing,0.8218938225099323,7.130922147749489,17.140862693393238,2.998359561035329,,,,59.87,GOOD_SIGNAL,GOOD_SIGNAL,62.91,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Barner,SEA,,TE,receiving,2.029668981486609,17.802449486892847,,,,,,59.83,GOOD_SIGNAL,GOOD_SIGNAL,62.81,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,M.Alexander,DET,,WR,receiving,1.831781526357224,22.13446085201803,,,,,,59.82,GOOD_SIGNAL,GOOD_SIGNAL,62.79,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,H.Bryant,LV,,TE,receiving,2.0187237147110606,19.25742036787868,,,,,,59.69,GOOD_SIGNAL,GOOD_SIGNAL,62.5,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Herbert,CIN,,RB,receiving,1.5345406431260682,8.630321455491416,23.00205619579202,2.9864905179349592,,,,59.61,GOOD_SIGNAL,GOOD_SIGNAL,62.3,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Herbert,CIN,,RB,rushing,1.5345406431260682,8.630321455491416,23.00205619579202,2.9864905179349592,,,,59.61,GOOD_SIGNAL,GOOD_SIGNAL,62.3,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,S.Rattler,NO,TB,QB,rushing,,,20.233930172587403,1.022869538583731,14.81676074619008,9.867107442191791,,59.54,GOOD_SIGNAL,GOOD_SIGNAL,62.16,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,S.Rattler,NO,TB,QB,passing,,,20.233930172587403,1.022869538583731,14.81676074619008,9.867107442191791,,59.54,GOOD_SIGNAL,GOOD_SIGNAL,62.16,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,D.Hopkins,KC,,WR,receiving,1.9271785878276155,21.82733292636487,,,,,,59.53,GOOD_SIGNAL,GOOD_SIGNAL,62.13,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,X.Gipson,NYJ,,WR,receiving,2.008340774621236,18.53136884240544,,,,,,59.49,GOOD_SIGNAL,GOOD_SIGNAL,62.03,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Mitchell,IND,,WR,receiving,1.703347437494286,21.597733467450784,,,,,,59.46,GOOD_SIGNAL,GOOD_SIGNAL,61.97,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Wright,MIA,,RB,receiving,0.8094715086420392,,23.93879393056455,2.961455373804364,,,,59.43,GOOD_SIGNAL,GOOD_SIGNAL,61.89,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Wright,MIA,,RB,rushing,0.8094715086420392,,23.93879393056455,2.961455373804364,,,,59.43,GOOD_SIGNAL,GOOD_SIGNAL,61.89,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,O.Beckham,MIA,,WR,receiving,2.006336801151242,19.634425426294246,,,,,,59.42,GOOD_SIGNAL,GOOD_SIGNAL,61.88,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Kibodi,CLE,,RB,receiving,0.9142808915556312,13.33217419059791,23.96115195654426,2.1362139531614592,,,,59.29,GOOD_SIGNAL,GOOD_SIGNAL,61.57,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Kibodi,CLE,,RB,rushing,0.9142808915556312,13.33217419059791,23.96115195654426,2.1362139531614592,,,,59.29,GOOD_SIGNAL,GOOD_SIGNAL,61.57,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Abdullah,LV,,RB,receiving,1.9972331636907392,13.49973221372938,23.28796857473809,2.1601901368644505,,,,59.28,GOOD_SIGNAL,GOOD_SIGNAL,61.56,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Abdullah,LV,,RB,rushing,1.9972331636907392,13.49973221372938,23.28796857473809,2.1601901368644505,,,,59.28,GOOD_SIGNAL,GOOD_SIGNAL,61.56,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Palmer,TB,,WR,receiving,1.5400796380446675,21.344227738642186,,,,,,59.25,GOOD_SIGNAL,GOOD_SIGNAL,61.48,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,M.Woods,CLE,,WR,receiving,1.9879182192107103,20.55736137080433,,,,,,59.22,GOOD_SIGNAL,GOOD_SIGNAL,61.41,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,M.Andrews,BAL,,TE,receiving,1.936444859797794,21.340921118998807,,,,,,59.17,GOOD_SIGNAL,GOOD_SIGNAL,61.31,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Covey,PHI,,WR,receiving,1.9838924187272453,15.669510478200284,,,,,,59.15,GOOD_SIGNAL,GOOD_SIGNAL,61.25,66.67,50.07,,,35,55,65.7,GOOD_SIGNAL at 59.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
