Player Name,Player ID,Team,Opponent,Position,Market,Sportsbook,Line,Over Odds,Under Odds,Implied Over Prob,Model Over Prob,Edge %,Price Grade,Updated At,Validation Status,Notes
D.Schultz,00-0034383,HOU,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Turpin,00-0037801,DAL,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Franklin,00-0039868,DEN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Q.Watkins,00-0036271,PHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Reagor,00-0036387,LAC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Barner,00-0039793,SEA,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Z.Moss,00-0036251,CIN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
H.Bryant,00-0036232,LV,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Smith-Schuster,00-0033857,KC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
G.Davis,00-0036196,JAX,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
X.Gipson,00-0038496,NYJ,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
O.Beckham,00-0031235,MIA,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Culp,00-0039754,TB,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Abdullah,00-0032104,LV,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Woods,00-0037300,CLE,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Covey,00-0037132,PHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Achane,00-0039040,MIA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Davis,00-0037380,CLE,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Saubert,00-0033576,SF,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Cooper,00-0031544,BUF,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Sinnott,00-0039912,WAS,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Coleman,00-0039901,BUF,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Ekeler,00-0033699,WAS,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Miller,00-0035298,PIT,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Ju.Watson,00-0034386,KC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Brown,00-0035662,KC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Andrews,00-0034753,BAL,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
N.Muse,00-0037317,MIN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Dowell,00-0038632,TEN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Fotheringham,00-0037506,LV,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Carter,00-0031763,CHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Corley,00-0039920,NYJ,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Martin,00-0037524,TEN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Hopkins,00-0030564,KC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Reiman,00-0039737,ARI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Oliver,00-0035249,MIN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
G.Swaim,00-0032141,CLE,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Conner,00-0033553,ARI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Jones,00-0027944,PHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.McAllister,00-0037450,LV,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Walker,00-0038134,SEA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Smith,00-0034970,HOU,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Fisk,00-0037654,LAC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Baccellia,00-0035876,ARI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Burks,00-0037742,TEN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Robinson,00-0031428,DET,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Carter,00-0036924,ARI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Kmet,00-0036290,CHI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Warren,00-0037228,PIT,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Jackson,00-0039614,NO,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Z.Pascal,00-0033251,ARI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Higgins,00-0039041,ARI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Slayton,00-0035535,NYG,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Shenker,00-0038920,LV,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Wilcox,00-0035771,CIN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Strachan,00-0036482,CAR,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Hopkins,00-0036424,LA,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Alexander,00-0037708,DET,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Durham,00-0039050,TB,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Graham,00-0027696,NO,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Wallace,00-0036630,BAL,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Reynolds,00-0033943,JAX,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Johnson,00-0035216,HOU,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Hodge,00-0034854,ATL,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Pitts,00-0036970,ATL,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Zylstra,00-0036534,DET,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Mundt,00-0033246,MIN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
N.Adkins,00-0038783,DEN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
N.Vannett,00-0032394,TEN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Guerendo,00-0039363,SF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Campbell,00-0035639,PHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Turner,00-0037078,WAS,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Chark,00-0034777,LAC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Parham,00-0035329,LAC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Mattison,00-0034972,LV,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Holker,00-0039613,NO,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Burton,00-0039810,CIN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Dotson,00-0037741,PHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Brooks,00-0038640,DAL,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Tremble,00-0037005,CAR,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
H.Long,00-0037004,LA,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Conner,00-0037348,MIA,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Sims,00-0034928,BAL,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Ford,00-0037267,CLE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
L.Krull,00-0037539,DEN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Mayer,00-0039066,LV,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Fehoko,00-0036646,LAC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Bellinger,00-0038115,NYG,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Irwin,00-0035341,CIN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Mitchell,00-0037282,DET,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Parkinson,00-0036244,LA,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Henderson,00-0035664,LA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Johnson,00-0036254,CHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Wells,00-0034575,TB,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Rodgers,00-0036991,IND,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Deguara,00-0036332,JAX,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Mitchell,00-0039890,IND,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Erickson,00-0032543,NE,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Spears,00-0039032,TEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Likely,00-0037838,BAL,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Wright,00-0036754,DET,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Jackson,00-0038969,TEN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Palmer,00-0039052,TB,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Irving,00-0039361,TB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Lewis,00-0024243,CHI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Herbert,00-0036906,CIN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Washington,00-0038558,PIT,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Ruckert,00-0037805,NYJ,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Stover,00-0039359,HOU,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Dorsett,00-0032208,DEN,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
N.Gray,00-0036637,KC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Bell,00-0038647,SF,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Winfree,00-0035593,IND,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Hendershot,00-0037569,KC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
L.Farrell,00-0036887,JAX,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Co.Heyward,00-0037304,PIT,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Smith-Marsette,00-0036635,NYG,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
